APN,Registered Date,Property Type,Property Address,Zip Code,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone
2628005010,03/12/2015,Single Family,"9156 N PATRICK AVE
",91331,6,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202
6016036012,03/12/2015,Multi-Family,"1846 W 71ST ST
",90047,8,OK LLC,IRINA RUSANOVSKAYA,818-322-0588,BAC Field Services Corporation,Resolution Center,30870   Russell Ranch RD  Westlake Village CA 91362,866-515-9759
4003003015,03/12/2015,Single Family,"4337 W 60TH ST
",90043,8,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2531034009,03/12/2015,Single Family,"11882 W ELDRIDGE AVE
",91342,7,Selene Finance,Amy West,713-587-9723,Bron Inc,Eric Moore,41707   Winchester RD 201 Temecula CA 92590,951-970-3899
5544009021,03/12/2015,Single Family,"5330 W LOMA LINDA AVE
",90027,13,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
7349004007,03/12/2015,Single Family,"20931 S DENKER AVE
",90501,15,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202
5016022012,03/12/2015,Single Family,"1526 W 48TH ST
",90062,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5507007021,03/12/2015,Single Family,"328 S SYCAMORE AVE
",90036,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
4263039014,03/12/2015,Single Family,"1540 S WELLESLEY AVE
",90025,11,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5514011046,03/13/2015,Single Family,"323 N ORLANDO AVE
",90048,5,PennyMac Loan Services,Property Preserevation,866-695-4122,NULL,NULL,,NULL
2627022013,03/13/2015,Single Family,"13218 W REEDLEY ST
",91331,6,Selene Finance,Amy West,713-587-9723,Bron Inc,Eric Moore,41707   Winchester RD 201 Temecula CA 92590,951-970-3899
6032035016,03/13/2015,Single Family,"438 W 84TH PL
",90003,8,US Bank Home Mortgages,Patrick Bradfield,651-312-2411,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397
6121003009,03/13/2015,Single Family,"538 W 168TH ST
",90248,15,Green Tree Servicing LLC,Property Preservation Department,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453
2258001062,03/13/2015,Non-Residential,"05410 LOUISE AVE
",91316,5,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
4333020071,03/13/2015,Single Family,"822 S BEDFORD ST
",90035,5,FARAMARAZ lAVAEI,LAVAEI FARAMARAZ,213-601-0000,NULL,NULL,,NULL
2109003022,03/13/2015,Single Family,"20956 W ROSCOE BLVD
",91304,3,"SETERUS INC,",Preservation Compliance,866-570-5277,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5003003011,03/13/2015,Single Family,"1635 W 51ST PL
(30.069620116000067, -90.478467298999988)",90062,8,PennyMac Loan Services,Property Preserevation,866-695-4122,NULL,NULL,,NULL
5113026016,03/13/2015,Multi-Family,"4118 S WALL ST
",90011,9,FIRST MORTGAGE CORPORATION,PATTY WOODS,800-395-4778,NULL,NULL,,NULL
2645012020,03/13/2015,Single Family,"10102 N LEV AVE
",91331,6,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2646008010,03/13/2015,Single Family,"10353 N HADDON AVE
",91331,7,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
5307009009,03/13/2015,Multi-Family,"4015 1 2 N PORTOLA AVE
",90032,14,PennyMac Loan Services,Property Preserevation,866-695-4122,NULL,NULL,,NULL
6020013015,03/13/2015,Multi-Family,"908 W 78TH ST
",90044,8,PennyMac Loan Services,Property Preserevation,866-695-4122,NULL,NULL,,NULL
2307006015,03/13/2015,Single Family,"12331 W LULL ST
",91605,2,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2509017008,03/13/2015,Single Family,"12880 N PHILLIPPI AVE
",91342,7,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
2667015011,03/13/2015,Single Family,"10901 N HASKELL AVE
",91344,12,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5037004015,03/15/2015,Single Family,"1214 W LEIGHTON AVE
",90037,8,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2204026003,03/15/2015,Single Family,"8052 N GENESTA AVE
",91406,6,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
6052026010,03/15/2015,Single Family,"442 E 93RD ST
",90003,9,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
2157003027,03/15/2015,Single Family,"18316 W HATTERAS ST
",91356,3,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
5046008023,03/15/2015,Multi-Family,"3444 S POTOMAC AVE
",90016,10,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2692021021,03/15/2015,Single Family,"17045 W DEARBORN ST
",91325,12,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2611043011,03/16/2015,Single Family,"12170 N CANYON HILL AVE
",91342,7,US BANK C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125,877-340-0060
6052005034,03/16/2015,Multi-Family,"9508 1 2 S MAIN ST
",90003,8,Deutsche Bank National Trust C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125,877-340-0060
2225005011,03/16/2015,Single Family,"7049 N DE CELIS PL
",91406,6,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202
2782031009,03/16/2015,Single Family,"8760 N WINNETKA AVE
",91324,12,HSBC BANK C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View CA 44125,877-340-0060
2558022035,03/16/2015,Single Family,"10249 N TUJUNGA CANYON BLVD
",91042,7,Everbank Mortgage,Melinda Thomason,904-623-7455,LPS Field Services,Service Link,30825   AURORA RD 140 SOLON OH 44139,800-767-8674
4229010007,03/16/2015,Single Family,"674 W OLIVE ST
",90291,11,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804,866-627-2256
5691021009,03/16/2015,Single Family,"5338 N HILLMONT AVE
",90041,14,Everbank Mortgage,Melinda Thomason,904-623-7455,LPS Field Services,Service Link,30825   AURORA RD 140 SOLON OH 44139,800-767-8674
4004026006,03/16/2015,Single Family,"6320 S KENISTON AVE
",90043,8,Deutsche Bank National Trust C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View CA 44125,877-340-0060
4108022018,03/16/2015,Single Family,"6326 W 84TH ST
",90045,11,"BAYVIEW LOAN SERVICING, LLC",JASON WHIPPLE,954-590-7676,M & M MORTGAGE SERVICES,JAY CASTILLA,27226   Via Industria   Temecula CA 92590,786-871-0832
4115003012,03/16/2015,Single Family,"8360 S ZITOLA TER
",90293,11,WELLS FARGO BANK C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125,877-340-0060
2348003003,03/16/2015,Single Family,"5542 N RADFORD AVE
",91607,2,HSBC BANK C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View CA 44125,877-340-0060
2711004017,03/16/2015,Single Family,"11306 N ENCINO AVE
",91344,12,EverBank,Property Preservation,800-669-9721,NULL,NULL,,NULL
2230022002,03/16/2015,Single Family,"6406 N ALDEA AVE
",91406,6,WELLS FARGO BANK C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125,877-340-0060
6048018007,03/16/2015,Single Family,"9807 S GRANDEE AVE
",90002,15,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804,866-627-2256
5075010006,03/16/2015,Single Family,"2836 W PICO BLVD
",90006,10,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202
2356005020,03/16/2015,Single Family,"4936 N LAUREL CANYON BLVD
",91607,2,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804,866-627-2256
2035019041,03/16/2015,Single Family,"23234 W VICTORY BLVD
",91367,3,Everbank Mortgage,Melinda Thomason,904-623-7455,LPS Field Services,Service Link,30825   AURORA RD 140 SOLON OH 44139,800-767-8674
2274008001,03/16/2015,Single Family,"3539 N SUMMERFIELD DR
",91423,4,Bank of New York Mellon C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125,877-340-0060
5058007016,03/17/2015,Single Family,"2183 W 24TH ST
",90018,10,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6035030014,03/17/2015,Single Family,"8501 S GRAMERCY PL
",90047,8,Champion Mortgage Company c/o BDF Law,Code Compliance,813-387-1100,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6005011005,03/17/2015,Multi-Family,"143 W 59TH ST
",90003,9,M&T BANK,JAMES KELLY,800-724-1633,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
4221022017,03/17/2015,Single Family,"5129 S LINDBLADE DR
",90230,11,Nationstar Mortgage LLC c/o BDF Law,Code Compliance,813-387-1100,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801
5051024008,03/17/2015,Multi-Family,"2876 S EDGEHILL DR
",90018,10,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2669004020,03/17/2015,Single Family,"15841 W LEMARSH ST
",91343,12,"SETERUS INC,",Preservation Compliance,866-570-5277,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097
2116005022,03/17/2015,Single Family,"19660 W SATICOY ST
",91335,3,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6061031006,03/17/2015,Single Family,"426 W 105TH ST
",90003,8,SolutionStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2723008109,03/17/2015,Single Family,"10429 N LARWIN AVE
",91311,12,"SETERUS INC,",Preservation Compliance,866-570-5277,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2660010052,03/17/2015,Single Family,"9936 SEPULVEDA
",91345,7,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
2780007045,03/17/2015,Single Family,"8426 N IRONDALE AVE
",91306,3,Pacific Union Financial c/o BDF Law,VPR Requests,813-387-1100,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5309013001,03/17/2015,Single Family,"5319 E NEWTONIA DR
",90032,14,Seneca Mortgage,Jesse Allein,716-204-3644,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,866-966-0789
5071007063,03/17/2015,Single Family,"1801 S VIRGINIA ROAD
",90019,10,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
7445019058,03/17/2015,Single Family,"1014 W VIA
",90732,15,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,Pacific Preservation Services,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
2335013015,03/17/2015,Single Family,"11576 W GILMORE ST
",91606,2,Ocwen Loan Servicing,Ivonne Pettegrew,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
2678008018,03/17/2015,Single Family,"10016 N SOPHIA AVE
",91343,12,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5049011027,03/17/2015,Single Family,"2849 S WEST VIEW ST
",90016,10,Carrington Mortgage Services LLC,David Stupin,888-507-6480,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397
5215010031,03/17/2015,Single Family,"4421 S YELLOWSTONE ST
",90032,14,Nationstar Mortgage LLC c/o BDF Law,Code Compliance,813-387-1100,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2623016018,03/17/2015,Multi-Family,"12911 W KAGEL CANYON ST
",91331,7,SETERUS INC,Preservation Compliance,866-570-5277,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5075029016,03/17/2015,Single Family,"1875 1 2 W 20TH ST
",90007,1,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2679002002,03/17/2015,Single Family,"10506 N HAYVENHURST AVE
",91344,12,PHH Mortgage Corp F/K/A Cendant Mortgage Corp c/o BDF Law,Code Compliance,813-387-1100,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2654006108,03/17/2015,Single Family,"8958 N BURNET AVE
",91343,7,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
4204020240,03/17/2015,Single Family,"3600 KALSMAN
",90016,10,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
4265011087,03/17/2015,Single Family,"11954 W MAYFIELD AVE
",90049,11,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801
2769007024,03/17/2015,Single Family,"8957 N ETIWANDA AVE
",91325,12,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
4229019130,03/17/2015,Single Family,"13700 W MARINA POINTE DR
",90292,11,Nationstar Mortgage LLC c/o BDF Law,Code Compliance,813-387-1100,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6052024006,03/18/2015,Multi-Family,"9208 S SAN PEDRO ST
",90003,9,Select Portfolio Servicing,Code Violations,888-349-8964,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801
2127013082,03/18/2015,Single Family,"18741 W ERWIN ST
",91335,3,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097
6042026017,03/18/2015,Non-Residential,"08802 WADSWORTH AVE
",90002,9,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397
2407019027,03/18/2015,Non-Residential,"10325 ARMINTA ST
",91352,6,Select Portfolio Servicing,Code Violations,888-349-8964,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2111002020,03/18/2015,Single Family,"7505 N JORDAN AVE
",91303,3,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2132004020,03/18/2015,Single Family,"6633 N BOVEY AVE
",91335,3,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804,866-627-2256
2415006025,03/18/2015,Multi-Family,"5639 CLEON AVE
",91601,2,Select Portfolio Servicing,Code Violations,888-349-8964,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
7465029035,03/18/2015,Single Family,"3130 S PECK AVE
",90731,15,CENTRAL MORTGAGE COMPANY,SHEILA ROELING,501-716-4810,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-380-8752
4371019040,03/18/2015,Single Family,"10431 UNKNOWN ST
",90077,5,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
4009012004,03/18/2015,Single Family,"2916 W 74TH ST
",90043,8,Select Portfolio Servicing,Code Violations,888-349-8964,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5537015006,03/18/2015,Multi-Family,"1156 N KINGSLEY DR
",90029,13,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804,866-627-2256
4410011040,03/18/2015,Single Family,"207 N ENTRADA DR
",90402,11,Select Portfolio Servicing,Code Violations,888-349-8964,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801
2701005173,03/18/2015,Single Family,"19547 RINALDI
",91326,12,SolutionStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6032033022,03/18/2015,Multi-Family,"435 W 84TH ST
",90003,8,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801
5006031026,03/18/2015,Single Family,"5319 S 3RD AVE
",90043,8,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804,866-627-2256
7420012015,03/18/2015,Multi-Family,"1241 N LAGOON AVE
",90744,15,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
4419015145,03/18/2015,Single Family,"648 N PALISADES DR
",90272,11,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2114014011,03/18/2015,Single Family,"7318 N FULLBRIGHT AVE
",91306,3,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202
2701063242,03/18/2015,Single Family,"20162 N LIVORNO WAY
",91326,12,Select Portfolio Servicing,Code Violations,888-349-8964,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2690017075,03/18/2015,Single Family,"17241 W ROSCOE BLVD
",91325,12,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801
5309012035,03/18/2015,Single Family,"4524 N RICHARD DR
",90032,14,SolutionStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
4106006007,03/18/2015,Single Family,"6043 W 76TH ST
",90045,11,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202
