APN,Registered Date,Property Type,Property Address,Zip Code,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone,compiled_address,compiled_lat,compiled_lng
5071004017,01/28/2015,Single Family,1614 S WELLINGTON RD ,90019,10,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"90019, CA",34.048606872558594,-118.33881378173828
2119001061,01/28/2015,Single Family,18410 W LULL ST ,91335,12,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91335, CA",34.20128631591797,-118.54069519042969
2153028021,01/28/2015,Single Family,6126 N MELVIN AVE ,91356,3,NationStar,Paula Acosta,972-315-8837,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,"91356, CA",34.153865814208984,-118.54678344726562
2537013022,01/28/2015,Single Family,12453 W MONTAGUE ST ,91331,7,Caliber Home Loans,Kandyce Hughes,214-874-4174,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91331, CA",34.25545120239258,-118.4202880859375
2727003025,01/28/2015,Single Family,22500 W MARILLA ST ,91311,12,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91311, CA",34.28568649291992,-118.60453033447266
2692024007,01/28/2015,Single Family,9639 N PASO ROBLES AVE ,91325,12,"Guss Investment Group, LLC",Steve Saurman,888-799-0401,Guss Investment Group,Steve Saurman,17100   Gillette AVE  Irvine CA 92614,888-799-0401,"91325, CA",34.2368049621582,-118.51820373535156
5467028005,01/28/2015,Single Family,222 N AVENUE ,90042,1,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"90042, CA",34.11512756347656,-118.19194793701172
4248018031,01/28/2015,Single Family,3306 S GRAND VIEW BLVD ,90066,11,M&T BANK,JAMES KELLY,800-724-1633,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90066, CA",34.00196075439453,-118.43120574951172
4118013053,01/28/2015,Single Family,8152 E MANITOBA ST ,90293,11,Jeanette Oghigian,Jeanette Oghigian,310-378-8677,Jeanette Oghigian,Jeanette Oghigian,17100   Gillette AVE  Irvine CA 92614,310-378-8677,"90293, CA",33.95172119140625,-118.4391860961914
6019008022,01/28/2015,Single Family,1208 W 74TH ST ,90044,8,Carrington Home Solutions,Warren Licata,866-374-4062,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397,"90044, CA",33.95302963256836,-118.29151153564453
2122006018,01/28/2015,Single Family,6843 N ZELZAH AVE ,91335,3,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"91335, CA",34.20128631591797,-118.54069519042969
4125014022,01/28/2015,Multi-Family,8902 1 2 S RAMSGATE AVE ,90045,11,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90045, CA",33.95309829711914,-118.40119934082031
2781027017,01/28/2015,Single Family,8401 N DELCO AVE ,91306,3,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"91306, CA",34.210113525390625,-118.57591247558594
2619028004,01/28/2015,Single Family,13708 W FILMORE ST ,91331,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91331, CA",34.25545120239258,-118.4202880859375
2582026021,01/28/2015,Single Family,13969 N WALLABI AVE ,91342,7,Home Expo,Jermey Geng,951-385-1816,Home Expo,Jeremy Geng,17100   Gillette AVE  Irvine CA 92614,951-329-5153,"91342, CA",34.347469329833984,-118.35269165039062
4431001001,01/28/2015,Single Family,1265 N CALLE ,90272,11,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"90272, CA",34.079803466796875,-118.54438018798828
2164019003,01/28/2015,Single Family,5319 N BOTHWELL ROAD ,91356,3,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"91356, CA",34.153865814208984,-118.54678344726562
2660001028,01/28/2015,Single Family,15535 W TUBA ST ,91345,7,US Bank Home Mortgages,Patrick Bradfield,651-312-2411,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397,"91345, CA",34.26637649536133,-118.4603042602539
7456016002,01/28/2015,Multi-Family,485 W 14TH ST ,90731,15,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"90731, CA",33.741397857666016,-118.27884674072266
6018031010,01/28/2015,Single Family,7840 S HOBART BLVD ,90047,8,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90047, CA",33.953941345214844,-118.30876922607422
2787001039,01/28/2015,Single Family,18041 W RAYMER ST ,91325,12,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91325, CA",34.2368049621582,-118.51820373535156
4388002021,01/28/2015,Single Family,2730 N COLDWATER CANYON DR ,90210,4,Carrington Home Solutions,Warren Licata,866-374-4062,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397,"90210, CA",34.102294921875,-118.4146728515625
5480029022,01/28/2015,Single Family,1314 W WILDWOOD DR ,90042,14,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"90042, CA",34.11512756347656,-118.19194793701172
2553018008,01/28/2015,Single Family,10914 N HILLHAVEN AVE ,91042,7,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405,909-289-1453,"91042, CA",34.31466293334961,-118.20763397216797
6117001004,01/28/2015,Single Family,819 W ATHENS BLVD ,90044,15,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405,909-289-1453,"90044, CA",33.95302963256836,-118.29151153564453
2504018066,01/28/2015,Single Family,13250 N DRONFIELD AVE ,91342,7,"BSI Financial Services, Inc.",John Turner,240-482-2348,HMC Assets,Laura Maier,2015   Manhatten Beach BLVD 200 Redondo Beach CA 90278,310-535-9293,"91342, CA",34.347469329833984,-118.35269165039062
2734001050,01/28/2015,Single Family,10230 N ZELZAH AVE ,91325,12,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,"91325, CA",34.2368049621582,-118.51820373535156
2261025041,01/28/2015,Single Family,5141 N GAVIOTA AVE ,91436,5,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397,"91436, CA",34.150089263916016,-118.49427795410156
2027046001,01/28/2015,Single Family,24024 W HILLHURST DR ,93063,12,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"93063, CA",34.2882080078125,-118.68922424316406
4004004024,01/28/2015,Multi-Family,3661 1 2 W 58TH PL ,90043,8,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"90043, CA",33.98872375488281,-118.33509063720703
4123010013,01/28/2015,Single Family,8715 S BLERIOT AVE ,90045,11,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"90045, CA",33.95309829711914,-118.40119934082031
2639022009,01/28/2015,Single Family,8826 N HAZELTINE AVE ,91402,6,"U.S. Bank, NA as legal title trustee for truman 2013 sc4 title trust",See TDUS,310-777-6375,Coldwell Banker/Joyce Essex Harvey,Joyce EssexHarvey,301  N CANON DR 325 BEVERLY HILLS CA 90210,310-385-7527,"91402, CA",34.224239349365234,-118.44468688964844
2101001008,01/28/2015,Single Family,8157 N WHITE OAK AVE ,91335,12,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91335, CA",34.20128631591797,-118.54069519042969
5064013003,01/28/2015,Multi-Family,1911 S CARMONA AVE ,90016,10,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"90016, CA",34.02840042114258,-118.35417938232422
2639006030,01/28/2015,Single Family,14502 W OSBORNE ST ,91402,6,CALIBER HOME LOANS,DENA GRIMES,405-945-1400,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91402, CA",34.224239349365234,-118.44468688964844
6029022015,01/28/2015,Multi-Family,830 E 84TH ST ,90001,9,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397,"90001, CA",33.97408676147461,-118.24983215332031
2356012011,01/28/2015,Single Family,12251 W MORRISON ST ,91607,2,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"91607, CA",34.166542053222656,-118.3998031616211
2534013020,01/28/2015,Single Family,13109 W PINNEY ST ,91331,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91331, CA",34.25545120239258,-118.4202880859375
2146028006,01/28/2015,Single Family,6208 1 2 N SHOUP AVE ,91367,3,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91367, CA",34.176387786865234,-118.61597442626953
5462007017,01/28/2015,Single Family,2301 N ARTHUR ST ,90065,1,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"90065, CA",34.10940933227539,-118.22795104980469
2335036017,01/28/2015,Single Family,6104 N FARMDALE AVE ,91606,2,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397,"91606, CA",34.18682098388672,-118.38898468017578
5306010050,01/28/2015,Multi-Family,3839 N RANDOLPH AVE ,90032,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"90032, CA",34.080570220947266,-118.17868041992188
2654030006,01/28/2015,Single Family,8637 N MARKLEIN AVE ,91343,6,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91343, CA",34.238609313964844,-118.48091888427734
5047016001,01/28/2015,Single Family,5606 W SUNLIGHT PL ,90016,10,NationStar,Paula Acosta,972-315-8837,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,"90016, CA",34.02840042114258,-118.35417938232422
2138025002,01/28/2015,Single Family,21052 W GAULT ST ,91303,3,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405,909-289-1453,"91303, CA",34.197898864746094,-118.6018295288086
2580019072,01/28/2015,Single Family,13122 MESA WAY ,91342,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91342, CA",34.347469329833984,-118.35269165039062
2226016002,01/28/2015,Single Family,16638 W WYANDOTTE ST ,91406,6,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397,"91406, CA",34.19887924194336,-118.48970031738281
6054019003,01/28/2015,Multi-Family,612 W CENTURY BLVD ,90044,8,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"90044, CA",33.95302963256836,-118.29151153564453
4248017023,01/28/2015,Single Family,12223 W PALMS BLVD ,90066,11,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"90066, CA",34.00196075439453,-118.43120574951172
5592027050,01/28/2015,Single Family,4301 W LOS FELIZ BLVD ,90027,4,Unionbancal Mortgage Corp,SEE TDUS,310-777-6241,Coldwell Banker/Joyce Essex Harvey,Joyce EssexHarvey,301  N CANON DR 325 BEVERLY HILLS CA 90210,310-385-7527,"90027, CA",34.12507629394531,-118.2906494140625
6041006020,01/28/2015,Single Family,158 E 89TH ST ,90003,8,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397,"90003, CA",33.96413803100586,-118.27391815185547
2028023012,01/28/2015,Single Family,7136 N GATESHEAD WAY ,91307,12,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91307, CA",34.19843292236328,-118.69631958007812
5041035001,01/28/2015,Single Family,3730 S ST ANDREWS PL ,90018,8,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405,909-289-1453,"90018, CA",34.02804183959961,-118.31771087646484
6032022028,01/28/2015,Single Family,8206 S HOOVER ST ,90044,8,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405,909-289-1453,"90044, CA",33.95302963256836,-118.29151153564453
2156015036,01/28/2015,Single Family,18971 W COLLINS ST ,91356,3,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405,909-289-1453,"91356, CA",34.153865814208984,-118.54678344726562
7423020026,01/28/2015,Single Family,1124 N CARY AVE ,90744,15,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90744, CA",33.78234100341797,-118.26117706298828
2230003019,01/28/2015,Single Family,6903 N AMESTOY AVE ,91406,6,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91406, CA",34.19887924194336,-118.48970031738281
2604009046,01/28/2015,Single Family,15828 W LARKSPUR ST ,91342,7,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"91342, CA",34.347469329833984,-118.35269165039062
5109010017,01/28/2015,Multi-Family,4603 S SAN PEDRO ST ,90011,9,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"90011, CA",34.00749206542969,-118.25874328613281
2511006014,01/28/2015,Single Family,13350 W DYER ST ,91342,7,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405,909-289-1453,"91342, CA",34.347469329833984,-118.35269165039062
2105004007,01/28/2015,Single Family,19560 W LORNE ST ,91335,3,SETERUS INC,Preservation Compliance,866-570-5277,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91335, CA",34.20128631591797,-118.54069519042969
2222012022,01/28/2015,Single Family,15439 W SATICOY ST ,91406,6,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91406, CA",34.19887924194336,-118.48970031738281
2689005003,01/28/2015,Single Family,16343 W SCHOENBORN ST ,91343,12,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405,909-289-1453,"91343, CA",34.238609313964844,-118.48091888427734
2582027042,01/28/2015,Single Family,13895 N WALLABI AVE ,91342,7,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405,909-289-1453,"91342, CA",34.347469329833984,-118.35269165039062
6066002003,01/28/2015,Single Family,1918 E 105TH ST ,90002,15,U.S. Bank Home Mortgage,See TDUS,310-777-6375,Coldwell Banker/Joyce Essex Harvey,Joyce EssexHarvey,301  N CANON DR 325 BEVERLY HILLS CA 90210,310-385-7527,"90002, CA",33.948917388916016,-118.24713134765625
6022010013,01/28/2015,Single Family,220 E 73RD ST ,90003,9,Carrington Home Solutions,Warren Licata,866-374-4062,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397,"90003, CA",33.96413803100586,-118.27391815185547
2161022024,01/28/2015,Single Family,18331 W LINNET ST ,91356,3,NationStar,Paula Acosta,972-315-8837,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,"91356, CA",34.153865814208984,-118.54678344726562
5179012048,01/28/2015,Single Family,3319 E 4TH ST ,90063,14,M&T BANK,JAMES KELLY,800-724-1633,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90063, CA",34.0443000793457,-118.18507385253906
4301009028,01/28/2015,Single Family,8921 W HARGIS ST ,90034,10,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"90034, CA",34.030677795410156,-118.3995590209961
5060005004,01/28/2015,Multi-Family,2240 S CRENSHAW BLVD ,90018,10,Branch Banking and Trust Company,See TDUS,310-777-6375,Coldwell Banker/Joyce Essex Harvey,Joyce EssexHarvey,301  N CANON DR 325 BEVERLY HILLS CA 90210,310-385-7527,"90018, CA",34.02804183959961,-118.31771087646484
2701005157,01/28/2015,Single Family,11439 TAMPA ,91326,12,Bank of America,Chad McLean,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91326, CA",34.28035354614258,-118.55609130859375
2536017075,01/28/2015,Single Family,12411 OSBORNE ,91331,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91331, CA",34.25545120239258,-118.4202880859375
6052031021,01/28/2015,Multi-Family,441 E 99TH ST ,90003,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"90003, CA",33.96413803100586,-118.27391815185547
5142021001,01/28/2015,Single Family,741 S COLUMBIA AVE ,90017,1,"The Bank of New York Mellon FKA The Bank of New York, as Trustee",See TDUS,310-777-6375,Coldwell Banker/Joyce Essex Harvey,Joyce EssexHarvey,301  N CANON DR 325 BEVERLY HILLS CA 90210,310-385-7527,"90017, CA",34.05308532714844,-118.26466369628906
2146031138,01/28/2015,Single Family,5720 N OWENSMOUTH AVE ,91367,3,SETERUS INC,Preservation Compliance,866-570-5277,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91367, CA",34.176387786865234,-118.61597442626953
4019005027,01/28/2015,Single Family,4328 W 58TH PL ,90043,8,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90043, CA",33.98872375488281,-118.33509063720703
