DISTRICT,AIN,ASSESSED VALUE,ADDRESS,FIRST_OWNER_NAME,,compiled_address,compiled_lat,compiled_lng
1,5467019900,"$135,500",328   MUSEUM DR   LOS ANGELES CA 900650000,L A CITY DEPT OF WATER AND POWER,"34.1007576,-118.2076416,328   MUSEUM DR   LOS ANGELES CA 900650000,""328 Museum Dr, Los Angeles, CA 90065"",","328 Museum Dr, Los Angeles, CA 90065",34.10075759887695,-118.2076416015625
4,2425001900,"$382,986",3300   CAHUENGA BLVD W   LOS ANGELES CA 900680000,L A CITY,"34.1306915,-118.3497849,3300   CAHUENGA BLVD W   LOS ANGELES CA 900680000,""3300 Cahuenga Blvd W, Los Angeles, CA 90068"",","3300 Cahuenga Blvd W, Los Angeles, CA 90068",34.13069152832031,-118.34978485107422
13,5458025900,"$123,321",3304   DREW ST   LOS ANGELES CA 900650000,LOS ANGELES CITY,"34.1199608,-118.2426605,3304   DREW ST   LOS ANGELES CA 900650000,""3304 Drew St, Los Angeles, CA 90065"",","3304 Drew St, Los Angeles, CA 90065",34.11996078491211,-118.24266052246094
1,5207022900,"$418,200",333 E AVENUE 33   LOS ANGELES CA 900310000,L A CITY,"34.0850983,-118.2085114,333 E AVENUE 33   LOS ANGELES CA 900310000,""333 E Avenue 33, Los Angeles, CA 90031"",","333 E Avenue 33, Los Angeles, CA 90031",34.08509826660156,-118.20851135253906
14,5180008903,"$22,864",334 N MATHEWS ST   LOS ANGELES CA 900330000,LACMTA,"34.0454483,-118.2065964,334 N MATHEWS ST   LOS ANGELES CA 900330000,""334 N Mathews St, Los Angeles, CA 90033"",","334 N Mathews St, Los Angeles, CA 90033",34.045448303222656,-118.20659637451172
14,5180008902,"$22,864",335 N FICKETT ST   LOS ANGELES CA 900330000,LACMTA,"34.0452042,-118.2060394,335 N FICKETT ST   LOS ANGELES CA 900330000,""335 N Fickett St, Los Angeles, CA 90033"",","335 N Fickett St, Los Angeles, CA 90033",34.045204162597656,-118.20603942871094
13,5458006902,"$138,806",3353 N SAN FERNANDO RD   LOS ANGELES CA 900650000,L A CITY,"34.119297,-118.2492523,3353 N SAN FERNANDO RD   LOS ANGELES CA 900650000,""3353 N San Fernando Rd, Los Angeles, CA 90065"",","3353 N San Fernando Rd, Los Angeles, CA 90065",34.11929702758789,-118.24925231933594
13,5458006903,"$1,243,251",3353 N SAN FERNANDO RD   LOS ANGELES CA 900650000,L A CITY,"34.119297,-118.2492523,3353 N SAN FERNANDO RD   LOS ANGELES CA 900650000,""3353 N San Fernando Rd, Los Angeles, CA 90065"",","3353 N San Fernando Rd, Los Angeles, CA 90065",34.11929702758789,-118.24925231933594
14,5180008900,"$81,282",338 N MATHEWS ST   LOS ANGELES CA 900330000,LACMTA,"34.0455704,-118.2065201,338 N MATHEWS ST   LOS ANGELES CA 900330000,""338 N Mathews St, Los Angeles, CA 90033"",","338 N Mathews St, Los Angeles, CA 90033",34.045570373535156,-118.2065200805664
15,7448036928,"$15,330",339   VIEWLAND PL   LOS ANGELES CA 907310000,L A CITY,"33.7506676,-118.2854309,339   VIEWLAND PL   LOS ANGELES CA 907310000,""339 Viewland Pl, Los Angeles, CA 90731"",","339 Viewland Pl, Los Angeles, CA 90731",33.750667572021484,-118.28543090820312
14,5180008907,"$170,550",339 N FICKETT ST   LOS ANGELES CA 900330000,LACMTA,"34.0453262,-118.2059631,339 N FICKETT ST   LOS ANGELES CA 900330000,""339 N Fickett St, Los Angeles, CA 90033"",","339 N Fickett St, Los Angeles, CA 90033",34.045326232910156,-118.20596313476562
9,5114029908,"$52,411",3400 S CENTRAL AVE   LOS ANGELES CA 900110000,L A CITY,"34.0125427,-118.2559738,3400 S CENTRAL AVE   LOS ANGELES CA 900110000,""3400 S Central Ave, Los Angeles, CA 90011"",","3400 S Central Ave, Los Angeles, CA 90011",34.012542724609375,-118.25597381591797
4,5434038901,"$230,560",3401   RIVERSIDE DR   LOS ANGELES CA 900270000,L A CITY,"34.1166534,-118.2702713,3401   RIVERSIDE DR   LOS ANGELES CA 900270000,""3401 Riverside Dr, Los Angeles, CA 90027"",","3401 Riverside Dr, Los Angeles, CA 90027",34.11665344238281,-118.27027130126953
14,5179019900,"$691,325",3401 E 1ST ST   LOS ANGELES CA 900630000,LACMTA,"34.0374413,-118.1943359,3401 E 1ST ST   LOS ANGELES CA 900630000,""3401 E 1st St, Los Angeles, CA 90063"",","3401 E 1st St, Los Angeles, CA 90063",34.03744125366211,-118.1943359375
9,5114029900,"$8,903",3406 S CENTRAL AVE   LOS ANGELES CA 900110000,L A CITY,"34.0124893,-118.2561417,3406 S CENTRAL AVE   LOS ANGELES CA 900110000,""3406 S Central Ave, Los Angeles, CA 90011"",","3406 S Central Ave, Los Angeles, CA 90011",34.012489318847656,-118.25614166259766
9,5114029907,"$56,326",3412 S CENTRAL AVE   LOS ANGELES CA 900110000,L A CITY,"34.0123787,-118.2561646,3412 S CENTRAL AVE   LOS ANGELES CA 900110000,""3412 S Central Ave, Los Angeles, CA 90011"",","3412 S Central Ave, Los Angeles, CA 90011",34.01237869262695,-118.25616455078125
14,5180008906,"$22,542",342 N MATHEWS ST   LOS ANGELES CA 900330000,LACMTA,"34.0455244,-118.2069609,342 N MATHEWS ST   LOS ANGELES CA 900330000,""342 N Mathews St, Los Angeles, CA 90033"",","342 N Mathews St, Los Angeles, CA 90033",34.04552444815636,-118.20696093142033
9,5114029909,"$363,801",3420 S CENTRAL AVE   LOS ANGELES CA 900110000,L A CITY,"34.0121651,-118.255806,3420 S CENTRAL AVE   LOS ANGELES CA 900110000,""3420 S Central Ave, Los Angeles, CA 90011"",","3420 S Central Ave, Los Angeles, CA 90011",34.01216506958008,-118.25580596923828
10,5047017905,"$6,968",3443   CARMONA AVE   LOS ANGELES CA 900160000,L A CITY HOUSING AUTHORITY,"34.024456,-118.367424,3443   CARMONA AVE   LOS ANGELES CA 900160000,""3443 Carmona Ave, Los Angeles, CA 90016"",","3443 Carmona Ave, Los Angeles, CA 90016",34.02445602416992,-118.36742401123047
10,5047017913,"$6,968",3453   CARMONA AVE   LOS ANGELES CA 900160000,L A CITY HOUSING AUTHORITY,"34.0241013,-118.3674469,3453   CARMONA AVE   LOS ANGELES CA 900160000,""3453 Carmona Ave, Los Angeles, CA 90016"",","3453 Carmona Ave, Los Angeles, CA 90016",34.02410125732422,-118.36744689941406
15,7448033914,"$9,729",346   VIEWLAND PL   LOS ANGELES CA 907310000,L A CITY,"33.7510872,-118.2856522,346   VIEWLAND PL   LOS ANGELES CA 907310000,""346 Viewland Pl, Los Angeles, CA 90731"",","346 Viewland Pl, Los Angeles, CA 90731",33.7510871887207,-118.28565216064453
8,4006019901,"$92,574",3460   HYDE PARK BLVD   LOS ANGELES CA 900430000,L A CITY LAHD,"33.9804344,-118.3327484,3460   HYDE PARK BLVD   LOS ANGELES CA 900430000,""3460 Hyde Park Blvd, Los Angeles, CA 90043"",","3460 Hyde Park Blvd, Los Angeles, CA 90043",33.98043441772461,-118.33274841308594
10,5024011900,"$132,256",3507   STOCKER ST   LOS ANGELES CA 900080000,L A CITY LAHD,"34.0087166,-118.3335953,3507   STOCKER ST   LOS ANGELES CA 900080000,""3507 Stocker St, Los Angeles, CA 90008"",","3507 Stocker St, Los Angeles, CA 90008",34.00871658325195,-118.3335952758789
14,5161011904,"$4,452,455",351 E TEMPLE ST   LOS ANGELES CA 900120000,L A CITY,"34.0525589,-118.2385864,351 E TEMPLE ST   LOS ANGELES CA 900120000,""351 E Temple St, Los Angeles, CA 90012"",","351 E Temple St, Los Angeles, CA 90012",34.05255889892578,-118.23858642578125
15,7447029901,"$215,664",351 N GAFFEY ST   LOS ANGELES CA 907310000,L A CITY,"33.7460518,-118.2926559,351 N GAFFEY ST   LOS ANGELES CA 907310000,""351 N Gaffey St, Los Angeles, CA 90731"",","351 N Gaffey St, Los Angeles, CA 90731",33.74605178833008,-118.29265594482422
10,5024011901,"$132,256",3511   STOCKER ST   LOS ANGELES CA 900080000,L A CITY LAHD,"34.0087166,-118.3337555,3511   STOCKER ST   LOS ANGELES CA 900080000,""3511 Stocker St, Los Angeles, CA 90008"",","3511 Stocker St, Los Angeles, CA 90008",34.00871658325195,-118.33375549316406
9,5122022901,$0,3526 S HOPE ST   LOS ANGELES CA 900070000,LACMTA,"34.0184021,-118.2780685,3526 S HOPE ST   LOS ANGELES CA 900070000,""3526 S Hope St, Los Angeles, CA 90011"",","3526 S Hope St, Los Angeles, CA 90011",34.018402099609375,-118.27806854248047
13,5436025900,$0,3528   LARGA AVE   LOS ANGELES CA 900390000,L A CITY,"34.1174927,-118.2603683,3528   LARGA AVE   LOS ANGELES CA 900390000,""3528 Larga Ave, Los Angeles, CA 90039"",","3528 Larga Ave, Los Angeles, CA 90039",34.11749267578125,-118.26036834716797
14,5179014900,"$214,930",3551 E 4TH ST   LOS ANGELES CA 900630000,L A CITY,"34.0326958,-118.1931839,3551 E 4TH ST   LOS ANGELES CA 900630000,""3551 E 4th St, Los Angeles, CA 90063"",","3551 E 4th St, Los Angeles, CA 90063",34.03269577026367,-118.19318389892578
1,5304030900,"$51,229",3560   REYNOLDS AVE   LOS ANGELES CA 900320000,L A CITY,"34.0868835,-118.1942444,3560   REYNOLDS AVE   LOS ANGELES CA 900320000,""3560 Reynolds Ave, Los Angeles, CA 90032"",","3560 Reynolds Ave, Los Angeles, CA 90032",34.086883544921875,-118.19424438476562
10,5502018902,$0,3569 W 6TH ST   LOS ANGELES CA 900200000,L A CITY DEPT OF WATER AND POWER,"34.0638046,-118.2999802,3569 W 6TH ST   LOS ANGELES CA 900200000,""3569 W 6th St, Los Angeles, CA 90020"",","3569 W 6th St, Los Angeles, CA 90020",34.063804626464844,-118.29998016357422
8,5041011902,"$268,987",3570   DENKER AVE   LOS ANGELES CA 900180000,L A CITY,"34.0232544,-118.3038635,3570   DENKER AVE   LOS ANGELES CA 900180000,""3570 Denker Ave, Los Angeles, CA 90018"",","3570 Denker Ave, Los Angeles, CA 90018",34.02325439453125,-118.30386352539062
1,5446022905,$0,3571   PASADENA AVE   LOS ANGELES CA 900310000,LACMTA,"34.0879288,-118.2123108,3571   PASADENA AVE   LOS ANGELES CA 900310000,""3571 Pasadena Ave, Los Angeles, CA 90031"",","3571 Pasadena Ave, Los Angeles, CA 90031",34.087928771972656,-118.21231079101562
14,5172015900,"$162,670",361 S ANDERSON ST   LOS ANGELES CA 900330000,L A CITY,"34.0426712,-118.2264481,361 S ANDERSON ST   LOS ANGELES CA 900330000,""361 S Anderson St, Los Angeles, CA 90033"",","361 S Anderson St, Los Angeles, CA 90033",34.04267120361328,-118.22644805908203
14,5161017921,$0,364 E 1ST ST   LOS ANGELES CA 900120000,L A CITY,"34.0489922,-118.2393112,364 E 1ST ST   LOS ANGELES CA 900120000,""364 E 1st St, Los Angeles, CA 90012"",","364 E 1st St, Los Angeles, CA 90012",34.04899215698242,-118.23931121826172
4,2274010900,$9,3646   KNOBHILL DR   LOS ANGELES CA 914230000,L A CITY,"34.1372147,-118.4499817,3646   KNOBHILL DR   LOS ANGELES CA 914230000,""3646 Knobhill Dr, Los Angeles, CA 91423"",","3646 Knobhill Dr, Los Angeles, CA 91423",34.13721466064453,-118.44998168945312
4,2274010901,$9,3650   KNOBHILL DR   LOS ANGELES CA 914230000,L A CITY,"34.1371689,-118.4497223,3650   KNOBHILL DR   LOS ANGELES CA 914230000,""3650 Knobhill Dr, Los Angeles, CA 91423"",","3650 Knobhill Dr, Los Angeles, CA 91423",34.137168884277344,-118.44972229003906
4,2274014900,"$8,194",3655   OAKFIELD DR   LOS ANGELES CA 914230000,L A CITY,"34.1379204,-118.4487152,3655   OAKFIELD DR   LOS ANGELES CA 914230000,""3655 Oakfield Dr, Los Angeles, CA 91423"",","3655 Oakfield Dr, Los Angeles, CA 91423",34.13792037963867,-118.44871520996094
10,5044011900,$0,3672   DEGNAN BLVD   LOS ANGELES CA 900180000,LACMTA,"34.0211792,-118.3283234,3672   DEGNAN BLVD   LOS ANGELES CA 900180000,""3672 Degnan Blvd, Los Angeles, CA 90018"",","3672 Degnan Blvd, Los Angeles, CA 90018",34.02117919921875,-118.32832336425781
14,5161012904,"$1,278,347",369 E FIRST ST   LOS ANGELES 900120000,L A CITY,"34.0497398,-118.2385635,369 E FIRST ST   LOS ANGELES 900120000,""369 E 1st St, Los Angeles, CA 90012"",","369 E 1st St, Los Angeles, CA 90012",34.049739837646484,-118.23856353759766
5,4314007900,"$1,762,018",3690   MOTOR AVE   LOS ANGELES CA 900340000,LA CITY,"34.0231094,-118.4055328,3690   MOTOR AVE   LOS ANGELES CA 900340000,""3690 Motor Ave, Los Angeles, CA 90034"",","3690 Motor Ave, Los Angeles, CA 90034",34.023109436035156,-118.40553283691406
14,5172021900,"$507,236",370 S CLARENCE ST   LOS ANGELES CA 900330000,L A CITY HOUSING AUTHORITY,"34.0440102,-118.2234039,370 S CLARENCE ST   LOS ANGELES CA 900330000,""370 S Clarence St, Los Angeles, CA 90033"",","370 S Clarence St, Los Angeles, CA 90033",34.044010162353516,-118.22340393066406
10,5032003900,"$630,946",3700 W MARTIN LUTHER KING JR BLVD   LOS ANGELES CA 900080000,COMMUNITY REDEVELOPMENT AGENCY,"34.0121765,-118.3383255,3700 W MARTIN LUTHER KING JR BLVD   LOS ANGELES CA 900080000,""3700 W Martin Luther King Jr Blvd, Los Angeles, CA 90008"",","3700 W Martin Luther King Jr Blvd, Los Angeles, CA 90008",34.012176513671875,-118.33832550048828
1,5304023903,"$12,804",3731   JUNIPERO ST   LOS ANGELES CA 900320000,L A CITY,"33.9405594,-118.2327728,3731   JUNIPERO ST   LOS ANGELES CA 900320000,""Juniper St, Los Angeles, CA 90002"",","Juniper St, Los Angeles, CA 90002",33.94055938720703,-118.23277282714844
10,5032003906,"$137,289",3742 W MARTIN LUTHER KING JR BLVD   LOS ANGELES CA 900080000,COMMUNITY REDEVELOPMENT AGENCY,"34.0125732,-118.3392868,3742 W MARTIN LUTHER KING JR BLVD   LOS ANGELES CA 900080000,""3742 W Martin Luther King Jr Blvd, Los Angeles, CA 90008"",","3742 W Martin Luther King Jr Blvd, Los Angeles, CA 90008",34.0125732421875,-118.33928680419922
1,5304022901,"$12,804",3743   BOUNDARY ST   LOS ANGELES CA 900320000,L A CITY,"34.0893021,-118.1932526,3743   BOUNDARY ST   LOS ANGELES CA 900320000,""3743 Boundary Ave, Los Angeles, CA 90032"",","3743 Boundary Ave, Los Angeles, CA 90032",34.08930206298828,-118.19325256347656
10,5032003902,"$303,493",3750 W MARTIN LUTHER KING JR BLVD   LOS ANGELES CA 900080000,COMMUNITY REDEVELOPMENT AGENCY,"34.012722,-118.3395233,3750 W MARTIN LUTHER KING JR BLVD   LOS ANGELES CA 900080000,""3750 W Martin Luther King Jr Blvd, Los Angeles, CA 90008"",","3750 W Martin Luther King Jr Blvd, Los Angeles, CA 90008",34.01272201538086,-118.33952331542969
14,5306001900,"$9,941",3757   HARRIMAN AVE   LOS ANGELES CA 900320000,L A CITY,"34.0906715,-118.1817551,3757   HARRIMAN AVE   LOS ANGELES CA 900320000,""3757 Harriman Ave, Los Angeles, CA 90032"",","3757 Harriman Ave, Los Angeles, CA 90032",34.09067153930664,-118.18175506591797
10,5032003904,"$128,693",3760 W MARTIN LUTHER KING JR BLVD   LOS ANGELES CA 900080000,COMMUNITY REDEVELOPMENT AGENCY,"34.0128708,-118.3397675,3760 W MARTIN LUTHER KING JR BLVD   LOS ANGELES CA 900080000,""3760 W Martin Luther King Jr Blvd, Los Angeles, CA 90008"",","3760 W Martin Luther King Jr Blvd, Los Angeles, CA 90008",34.01287078857422,-118.33976745605469
10,5032003905,"$128,693",3772 W MARTIN LUTHER KING JR BLVD   LOS ANGELES CA 900080000,COMMUNITY REDEVELOPMENT AGENCY,"34.0129738,-118.33992,3772 W MARTIN LUTHER KING JR BLVD   LOS ANGELES CA 900080000,""3772 W Martin Luther King Jr Blvd, Los Angeles, CA 90008"",","3772 W Martin Luther King Jr Blvd, Los Angeles, CA 90008",34.01297378540039,-118.33992004394531
9,5037028910,"$306,000",3777   MENLO AVE   LOS ANGELES CA 900070000,L A CITY,"34.0173759,-118.2905045,3777   MENLO AVE   LOS ANGELES CA 900070000,""3777 Menlo Ave, Los Angeles, CA 90007"",","3777 Menlo Ave, Los Angeles, CA 90007",34.01737594604492,-118.2905044555664
10,5042008904,"$132,155",3783   ARLINGTON AVE   LOS ANGELES CA 900180000,L A CITY,"34.018528,-118.3183899,3783   ARLINGTON AVE   LOS ANGELES CA 900180000,""3783 Arlington Ave, Los Angeles, CA 90018"",","3783 Arlington Ave, Los Angeles, CA 90018",34.01852798461914,-118.31838989257812
10,5042008907,"$103,547",3790   2ND AVE   LOS ANGELES CA 900180000,L A CITY,"34.0188446,-118.3187103,3790   2ND AVE   LOS ANGELES CA 900180000,""3790 2nd Ave, Los Angeles, CA 90018"",","3790 2nd Ave, Los Angeles, CA 90018",34.01884460449219,-118.31871032714844
10,5042008906,"$19,836",3792   2ND AVE   LOS ANGELES CA 900180000,L A CITY,"34.0187416,-118.3187637,3792   2ND AVE   LOS ANGELES CA 900180000,""3792 2nd Ave, Los Angeles, CA 90018"",","3792 2nd Ave, Los Angeles, CA 90018",34.018741607666016,-118.31876373291016
10,5042008902,"$76,212",3794   2ND AVE   LOS ANGELES CA 900180000,L A CITY,"34.018589,-118.31884,3794   2ND AVE   LOS ANGELES CA 900180000,""3794 2nd Ave, Los Angeles, CA 90018"",","3794 2nd Ave, Los Angeles, CA 90018",34.01858901977539,-118.31884002685547
1,5207006900,"$67,882",3800   HOMER ST   LOS ANGELES CA 900310000,L A CITY,"34.0877647,-118.2089539,3800   HOMER ST   LOS ANGELES CA 900310000,""3800 Homer St, Los Angeles, CA 90031"",","3800 Homer St, Los Angeles, CA 90031",34.087764739990234,-118.20895385742188
10,5032004900,"$764,238",3800 W MARTIN LUTHER KING JR BLVD   LOS ANGELES CA 900080000,COMMUNITY REDEVELOPMENT AGENCY,"34.0133209,-118.340477,3800 W MARTIN LUTHER KING JR BLVD   LOS ANGELES CA 900080000,""3800 W Martin Luther King Jr Blvd, Los Angeles, CA 90008"",","3800 W Martin Luther King Jr Blvd, Los Angeles, CA 90008",34.01332092285156,-118.3404769897461
13,5520019900,"$410,078",3801   BEVERLY BLVD   LOS ANGELES CA 900040000,LACMTA,"34.0765305,-118.2920685,3801   BEVERLY BLVD   LOS ANGELES CA 900040000,""3801 Beverly Blvd, Los Angeles, CA 90004"",","3801 Beverly Blvd, Los Angeles, CA 90004",34.07653045654297,-118.29206848144531
13,5520019902,"$30,083",3815   BEVERLY BLVD   LOS ANGELES CA 900040000,LACMTA,"34.0765305,-118.292366,3815   BEVERLY BLVD   LOS ANGELES CA 900040000,""3815 Beverly Blvd, Los Angeles, CA 90004"",","3815 Beverly Blvd, Los Angeles, CA 90004",34.07653045654297,-118.29236602783203
9,5121013902,"$49,791",3817 S SAN PEDRO ST   LOS ANGELES CA 900110000,L A CITY,"34.0115814,-118.2680511,3817 S SAN PEDRO ST   LOS ANGELES CA 900110000,""3817 S San Pedro St, Los Angeles, CA 90011"",","3817 S San Pedro St, Los Angeles, CA 90011",34.01158142089844,-118.26805114746094
11,4214022902,"$88,793",3821   MARCASEL AVE   LOS ANGELES CA 900660000,L A CITY,"34.0057945,-118.4281387,3821   MARCASEL AVE   LOS ANGELES CA 900660000,""3821 Marcasel Ave, Los Angeles, CA 90066"",","3821 Marcasel Ave, Los Angeles, CA 90066",34.005794525146484,-118.42813873291016
11,4214022901,"$59,826",3827   MARCASEL AVE   LOS ANGELES CA 900660000,L A CITY,"34.0056915,-118.4280243,3827   MARCASEL AVE   LOS ANGELES CA 900660000,""3827 Marcasel Ave, Los Angeles, CA 90066"",","3827 Marcasel Ave, Los Angeles, CA 90066",34.00569152832031,-118.42802429199219
11,4214022900,"$408,000",3833   MARCASEL AVE   LOS ANGELES CA 900660000,L A CITY,"34.0056038,-118.427887,3833   MARCASEL AVE   LOS ANGELES CA 900660000,""3833 Marcasel Ave, Los Angeles, CA 90066"",","3833 Marcasel Ave, Los Angeles, CA 90066",34.0056037902832,-118.42788696289062
1,5211020900,"$244,634",3839   SELIG PL   LOS ANGELES CA 900310000,L A CITY,"34.0687408,-118.1996689,3839   SELIG PL   LOS ANGELES CA 900310000,""3839 Selig Pl, Los Angeles, CA 90031"",","3839 Selig Pl, Los Angeles, CA 90031",34.06874084472656,-118.19966888427734
4,2423037914,"$226,024",3849   LANKERSHIM BLVD   LOS ANGELES CA 916040000,LACMTA,"34.1385727,-118.3629074,3849   LANKERSHIM BLVD   LOS ANGELES CA 916040000,""3849 Lankershim Blvd, Los Angeles, CA 91604"",","3849 Lankershim Blvd, Los Angeles, CA 91604",34.138572692871094,-118.36290740966797
2,2423037909,"$178,988",3852   WILLOWCREST AVE   LOS ANGELES CA 916040000,LACMTA,"34.138916,-118.3634033,3852   WILLOWCREST AVE   LOS ANGELES CA 916040000,""3852 Willow Crest Ave, Los Angeles, CA 91604"",","3852 Willow Crest Ave, Los Angeles, CA 91604",34.138916015625,-118.3634033203125
4,2423037913,"$226,024",3855   LANKERSHIM BLVD   LOS ANGELES CA 916040000,LACMTA,"34.1386948,-118.3628387,3855   LANKERSHIM BLVD   LOS ANGELES CA 916040000,""3855 Lankershim Blvd, Los Angeles, CA 91604"",","3855 Lankershim Blvd, Los Angeles, CA 91604",34.138694763183594,-118.36283874511719
4,2423037915,"$129,341",3855   LANKERSHIM BLVD   LOS ANGELES CA 916040000,LACMTA,"34.1386948,-118.3628387,3855   LANKERSHIM BLVD   LOS ANGELES CA 916040000,""3855 Lankershim Blvd, Los Angeles, CA 91604"",","3855 Lankershim Blvd, Los Angeles, CA 91604",34.138694763183594,-118.36283874511719
2,2423037920,"$241,519",3860   WILLOWCREST AVE   LOS ANGELES CA 916040000,LACMTA,"34.1390419,-118.3633347,3860   WILLOWCREST AVE   LOS ANGELES CA 916040000,""3860 Willow Crest Ave, Los Angeles, CA 91604"",","3860 Willow Crest Ave, Los Angeles, CA 91604",34.139041900634766,-118.36333465576172
4,2423037919,"$729,558",3861   LANKERSHIM BLVD   LOS ANGELES CA 916040000,LACMTA,"34.1388206,-118.3627625,3861   LANKERSHIM BLVD   LOS ANGELES CA 916040000,""3861 Lankershim Blvd, Los Angeles, CA 91604"",","3861 Lankershim Blvd, Los Angeles, CA 91604",34.13882064819336,-118.36276245117188
2,2423037917,"$327,975",3862   WILLOWCREST AVE   LOS ANGELES CA 916040000,LACMTA,"34.139164,-118.363266,3862   WILLOWCREST AVE   LOS ANGELES CA 916040000,""3862 Willow Crest Ave, Los Angeles, CA 91604"",","3862 Willow Crest Ave, Los Angeles, CA 91604",34.139163970947266,-118.36326599121094
2,2423038902,"$345,376",3865   WILLOW CREST AVE   NORTH HOLLYWOOD CA 916020000,LACMTA,"37.878952,-122.2702866,3865   WILLOW CREST AVE   NORTH HOLLYWOOD CA 916020000,""North, CA"",","North, CA",37.87895202636719,-122.2702865600586
2,2423037905,"$48,640",3866   WILLOWCREST AVE   LOS ANGELES CA 916040000,LACMTA,"34.1392899,-118.3631973,3866   WILLOWCREST AVE   LOS ANGELES CA 916040000,""3866 Willow Crest Ave, Los Angeles, CA 91604"",","3866 Willow Crest Ave, Los Angeles, CA 91604",34.13928985595703,-118.36319732666016
